Forcast,country,year,,Ratio,CO2 (mt),Carbon cycle model (tCO2),,,,Stock,DConc.,RF CO2,,Methane (mt CO2e),Emissions,Stock,DConc.,RF,T_s,T_d,Carbon cycle model (tCO2),,,Stock,DConc.,RF,RF METHANE,,Nitrous Oxide (mt CO2e),RF NO2,Stock,DConc.,RF,T_s,T_d,Carbon cycle model (tCO2),,,Stock,DConc.,RF,RF TOTAL N20,RF TOTAL,RF TOTAL Cummulative,CO2e (mt),Cumulative CO2e (mt)
HISTORIC,,,,,(mililon tCO2),C1,C2,C3,C4,(tCO2),(ppb),(W/m2),,Million CO2e,(million tCH4),(tCH4),(ppb),(nW/m2),(nK),(nK),C1,C2,C3,(tCO2),(ppb),(W/m2),,,Million CO2e,(mtN2O),(tN2O),(ppb),(W/m2),(nK),(nK),C1,C2,C3,(tCO2),(ppb),(W/m2),,,,,
HISTORIC,Argentina,1918,,,2.521,28.422,28.514,28.040,7.245,92.221,1.18E-05,0.00016,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00016,0.00031,2.52100,4.75200
HISTORIC,Argentina,1919,,,3.726,29.231,29.276,28.335,6.773,93.616,1.20E-05,0.00016,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00016,0.00032,3.72600,6.24700
HISTORIC,Argentina,1920,,,5.892,30.512,30.522,29.234,6.996,97.264,1.25E-05,0.00017,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00017,0.00033,5.89200,9.61800
HISTORIC,Argentina,1921,,,5.54,31.716,31.686,30.010,7.077,100.487,1.29E-05,0.00017,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00017,0.00034,5.54000,11.43200
HISTORIC,Argentina,1922,,,7.299,33.302,33.240,31.261,7.626,105.429,1.35E-05,0.00018,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00018,0.00035,7.29900,12.83900
HISTORIC,Argentina,1923,,,8.446,35.137,35.048,32.802,8.379,111.366,1.43E-05,0.00019,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00019,0.00037,8.44600,15.74500
HISTORIC,Argentina,1924,,,10.959,37.518,37.414,35.011,9.670,119.613,1.53E-05,0.00020,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00020,0.00039,10.95900,19.40500
HISTORIC,Argentina,1925,,,11.237,39.960,39.836,37.239,10.770,127.806,1.64E-05,0.00022,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00022,0.00042,11.23700,22.19600
HISTORIC,Argentina,1926,,,11.259,42.407,42.258,39.414,11.648,135.726,1.74E-05,0.00023,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00023,0.00045,11.25900,22.49600
HISTORIC,Argentina,1927,,,13.374,45.313,45.146,42.126,12.928,145.514,1.87E-05,0.00025,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00025,0.00048,13.37400,24.63300
HISTORIC,Argentina,1928,,,12.739,48.081,47.886,44.587,13.768,154.321,1.98E-05,0.00026,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00026,0.00051,12.73900,26.11300
HISTORIC,Argentina,1929,,,13.13,50.934,50.705,47.091,14.541,163.272,2.09E-05,0.00028,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00028,0.00054,13.13000,25.86900
HISTORIC,Argentina,1930,,,12.767,53.709,53.437,49.425,15.054,171.624,2.20E-05,0.00029,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00029,0.00057,12.76700,25.89700
HISTORIC,Argentina,1931,,,12.844,56.500,56.179,51.718,15.482,179.878,2.31E-05,0.00031,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00031,0.00060,12.84400,25.61100
HISTORIC,Argentina,1932,,,13.1,59.346,58.971,54.021,15.891,188.229,2.41E-05,0.00032,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00032,0.00063,13.10000,25.94400
HISTORIC,Argentina,1933,,,13.232,62.221,61.785,56.299,16.253,196.559,2.52E-05,0.00034,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00034,0.00066,13.23200,26.33200
HISTORIC,Argentina,1934,,,14.24,65.316,64.819,58.801,16.818,205.753,2.64E-05,0.00035,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00035,0.00069,14.24000,27.47200
HISTORIC,Argentina,1935,,,13.997,68.357,67.790,61.166,17.198,214.512,2.75E-05,0.00037,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00037,0.00072,13.99700,28.23700
HISTORIC,Argentina,1936,,,15.096,71.638,71.000,63.778,17.804,224.219,2.88E-05,0.00038,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00038,0.00075,15.09600,29.09300
HISTORIC,Argentina,1937,,,16.711,75.269,74.563,66.776,18.730,235.338,3.02E-05,0.00040,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00040,0.00078,16.71100,31.80700
HISTORIC,Argentina,1938,,,16.347,78.821,78.036,69.589,19.363,245.810,3.15E-05,0.00042,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00042,0.00082,16.34700,33.05800
HISTORIC,Argentina,1939,,,17.377,82.597,81.731,72.618,20.150,257.096,3.30E-05,0.00044,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00044,0.00086,17.37700,33.72400
HISTORIC,Argentina,1940,,,15.864,86.044,85.077,75.138,20.356,266.615,3.42E-05,0.00045,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00045,0.00089,15.86400,33.24100
HISTORIC,Argentina,1941,,,13.94,89.074,87.985,77.046,19.987,274.091,3.52E-05,0.00047,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00047,0.00092,13.94000,29.80400
HISTORIC,Argentina,1942,,,13.479,92.003,90.781,78.772,19.567,281.124,3.61E-05,0.00048,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00048,0.00095,13.47900,27.41900
HISTORIC,Argentina,1943,,,14.077,95.062,93.704,80.621,19.400,288.787,3.70E-05,0.00049,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00049,0.00097,14.07700,27.55600
HISTORIC,Argentina,1944,,,13.952,98.093,96.592,82.385,19.233,296.303,3.80E-05,0.00051,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00051,0.00100,13.95200,28.02900
HISTORIC,Argentina,1945,,,13.666,101.063,99.409,84.020,19.021,303.513,3.89E-05,0.00052,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00052,0.00102,13.66600,27.61800
HISTORIC,Argentina,1946,,,13.702,104.040,102.227,85.621,18.864,310.752,3.99E-05,0.00053,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00053,0.00105,13.70200,27.36800
HISTORIC,Argentina,1947,,,14.515,107.195,105.219,87.409,18.963,318.785,4.09E-05,0.00054,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00054,0.00107,14.51500,28.21700
HISTORIC,Argentina,1948,,,17.392,110.974,108.848,89.960,19.837,329.620,4.23E-05,0.00056,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00056,0.00111,17.39200,31.90700
HISTORIC,Argentina,1949,,,15.365,114.313,112.015,91.871,19.970,338.168,4.34E-05,0.00058,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00058,0.00114,15.36500,32.75700
HISTORIC,Argentina,1950,,,29.921,120.814,118.433,97.841,24.097,361.185,4.63E-05,0.00062,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00062,0.00119,29.92100,45.28600
HISTORIC,Argentina,1951,,,34.963,128.412,125.965,105.073,28.761,388.211,4.98E-05,0.00066,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00066,0.00128,34.96300,64.88400
HISTORIC,Argentina,1952,,,36.095,136.255,133.731,112.429,32.771,415.187,5.32E-05,0.00071,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00071,0.00137,36.09500,71.05800
HISTORIC,Argentina,1953,,,35.135,143.890,141.263,119.316,35.685,440.154,5.65E-05,0.00075,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00075,0.00146,35.13500,71.23000
HISTORIC,Argentina,1954,,,36.75,151.876,149.137,126.473,38.440,465.927,5.98E-05,0.00079,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00079,0.00155,36.75000,71.88500
HISTORIC,Argentina,1955,,,39.56,160.472,157.621,134.231,41.401,493.725,6.33E-05,0.00084,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00084,0.00164,39.56000,76.31000
HISTORIC,Argentina,1956,,,44.297,170.098,167.144,143.117,45.057,525.416,6.74E-05,0.00090,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00090,0.00174,44.29700,83.85700
HISTORIC,Argentina,1957,,,47.608,180.443,177.385,152.698,48.870,559.396,7.17E-05,0.00095,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00095,0.00185,47.60800,91.90500
HISTORIC,Argentina,1958,,,44.193,190.046,186.835,161.055,50.948,588.885,7.55E-05,0.00100,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00100,0.00196,44.19300,91.80100
HISTORIC,Argentina,1959,,,48.949,200.683,197.327,170.531,53.910,622.451,7.98E-05,0.00106,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00106,0.00207,48.94900,93.14200
HISTORIC,Argentina,1960,,,48.764,211.279,207.750,179.698,56.207,654.934,8.40E-05,0.00112,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00112,0.00218,48.76400,97.71300
HISTORIC,Argentina,1961,,,51.127,222.389,218.677,189.285,58.680,689.031,8.84E-05,0.00118,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00118,0.00229,51.12700,99.89100
HISTORIC,Argentina,1962,,,53.64,234.045,230.138,199.323,61.335,724.841,9.30E-05,0.00124,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00124,0.00241,53.64000,104.76700
HISTORIC,Argentina,1963,,,50.033,244.918,240.763,208.071,62.443,756.194,9.70E-05,0.00129,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00129,0.00253,50.03300,103.67300
HISTORIC,Argentina,1964,,,55.67,257.015,252.623,218.176,64.878,792.692,1.02E-04,0.00135,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00135,0.00264,55.67000,105.70300
HISTORIC,Argentina,1965,,,58.805,269.793,265.156,228.892,67.675,831.516,1.07E-04,0.00142,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00142,0.00277,58.80500,114.47500
HISTORIC,Argentina,1966,,,63.073,283.499,278.613,240.525,71.072,873.708,1.12E-04,0.00149,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00149,0.00291,63.07300,121.87800
HISTORIC,Argentina,1967,,,65.476,297.727,292.574,252.522,74.428,917.250,1.18E-04,0.00156,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00156,0.00305,65.47600,128.54900
HISTORIC,Argentina,1968,,,69.009,312.722,307.291,265.193,78.064,963.270,1.24E-04,0.00164,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00164,0.00321,69.00900,134.48500
HISTORIC,Argentina,1969,,,77.249,329.509,323.817,279.849,83.223,1016.397,1.30E-04,0.00173,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00173,0.00338,77.24900,146.25800
HISTORIC,Argentina,1970,,,82.648,347.468,341.510,295.634,88.805,1073.416,1.38E-04,0.00183,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00183,0.00356,82.64800,159.89700
HISTORIC,Argentina,1971,,,88.847,366.774,360.547,312.743,94.942,1135.006,1.46E-04,0.00194,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00194,0.00377,88.84700,171.49500
HISTORIC,Argentina,1972,,,90.067,386.346,379.809,329.735,100.143,1196.033,1.53E-04,0.00204,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00204,0.00398,90.06700,178.91400
HISTORIC,Argentina,1973,,,93.976,406.767,399.897,347.372,105.347,1259.384,1.62E-04,0.00215,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00215,0.00419,93.97600,184.04300
HISTORIC,Argentina,1974,,,95.481,427.515,420.273,364.959,109.887,1322.633,1.70E-04,0.00226,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00226,0.00440,95.48100,189.45700
HISTORIC,Argentina,1975,,,94.846,448.125,440.454,381.891,113.311,1383.780,1.77E-04,0.00236,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00236,0.00462,94.84600,190.32700
HISTORIC,Argentina,1976,,,99.7,469.790,461.671,399.736,117.366,1448.563,1.86E-04,0.00247,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00247,0.00483,99.70000,194.54600
HISTORIC,Argentina,1977,,,100.706,491.673,483.060,417.384,120.858,1512.976,1.94E-04,0.00258,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00258,0.00505,100.70600,200.40600
HISTORIC,Argentina,1978,,,102.556,513.959,504.810,435.078,124.137,1577.984,2.02E-04,0.00269,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00269,0.00527,102.55600,203.26200
HISTORIC,Argentina,1979,,,110.617,537.996,528.310,454.571,128.964,1649.840,2.12E-04,0.00281,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00281,0.00551,110.61700,213.17300
HISTORIC,Argentina,1980,,,108.657,561.607,551.311,472.984,132.248,1718.150,2.20E-04,0.00293,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00293,0.00574,108.65700,219.27400
HISTORIC,Argentina,1981,,,101.969,583.765,572.756,489.011,133.004,1778.536,2.28E-04,0.00303,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00303,0.00596,101.96900,210.62600
HISTORIC,Argentina,1982,,,103.352,606.223,594.456,504.997,133.985,1839.661,2.36E-04,0.00314,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00314,0.00617,103.35200,205.32100
HISTORIC,Argentina,1983,,,105.143,629.071,616.503,521.056,135.258,1901.887,2.44E-04,0.00324,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00324,0.00638,105.14300,208.49500
HISTORIC,Argentina,1984,,,106.453,652.203,638.787,537.052,136.628,1964.670,2.52E-04,0.00335,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,,,0,0.000,0.00E+00,0.00000,0.000000,0.000000,0.000,0.000,0.000,0.000000,0.00E+00,0.00000,0.00000,0.00335,0.00660,106.45300,211.59600
